ts,open,high,low,close,volume
2025-07-11 13:30:00+00:00,274.4700012207031,274.76220703125,271.8900146484375,273.82000732421875,3278009
2025-07-11 14:30:00+00:00,273.8900146484375,274.69000244140625,272.79998779296875,274.3653869628906,2120490
2025-07-11 15:30:00+00:00,274.32000732421875,276.45001220703125,274.25,276.19000244140625,1378017
2025-07-11 16:30:00+00:00,276.1549987792969,276.4700012207031,273.8399963378906,273.88140869140625,1160669
2025-07-11 17:30:00+00:00,273.875,275.1099853515625,272.54998779296875,274.8550109863281,1342950
2025-07-11 18:30:00+00:00,274.8599853515625,275.2300109863281,273.6000061035156,274.5050048828125,1385739
2025-07-11 19:30:00+00:00,274.4599914550781,275.0400085449219,274.25,274.260009765625,1574252
2025-07-14 13:30:00+00:00,273.79998779296875,275.239990234375,269.5799865722656,274.0849914550781,2932885
2025-07-14 14:30:00+00:00,274.05999755859375,278.3550109863281,273.32000732421875,275.9049987792969,1935707
2025-07-14 15:30:00+00:00,275.94000244140625,276.4700012207031,274.97320556640625,275.7699890136719,975726
2025-07-14 16:30:00+00:00,275.7900085449219,276.6700134277344,275.4599914550781,276.3299865722656,1029166
2025-07-14 17:30:00+00:00,276.3576965332031,277.0,275.95001220703125,276.1600036621094,770495
2025-07-14 18:30:00+00:00,276.1000061035156,276.1499938964844,275.3399963378906,275.8900146484375,784215
2025-07-14 19:30:00+00:00,275.9150085449219,276.1499938964844,275.1700134277344,275.5799865722656,1051188
2025-07-15 13:30:00+00:00,279.8599853515625,283.0,277.85009765625,282.6199951171875,4981224
2025-07-15 14:30:00+00:00,282.57000732421875,283.3599853515625,280.2799987792969,281.29998779296875,2035382
2025-07-15 15:30:00+00:00,281.29998779296875,281.9194030761719,280.93011474609375,281.0199890136719,973574
2025-07-15 16:30:00+00:00,281.0408935546875,281.42279052734375,279.5,280.0350036621094,1092502
2025-07-15 17:30:00+00:00,280.0350036621094,282.3699951171875,279.7200012207031,282.0050048828125,1123846
2025-07-15 18:30:00+00:00,282.0050048828125,282.3399963378906,280.3699951171875,280.7850036621094,1196486
2025-07-15 19:30:00+00:00,280.7850036621094,282.0299987792969,280.489990234375,280.489990234375,1986476
